Year,Team,Venue,Venue (2nd Name),Margin,,,Blundstone Arena,,Metricon Stadium,,Marvel Stadium,Mars Stadium,AAMI Stadium,,,GMHBA,,UNSW Canberra Oval,TIO Stadium ,Optus Stadium ,,,ANZ Stadium,,GIANTS Stadium ,TIO Traeger Park Oval,Sky Stadium,UTS
2017,Richmond,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Adelaide Oval,,-29.5,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Carrara,Metricon Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Docklands,Marvel Stadium,2.857142857,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Gabba,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,M.C.G.,,-32.5,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,S.C.G.,,-42,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Subiaco,,-5,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Sydney Showground,GIANTS Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2017,St Kilda,York Park,UTS,75,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Adelaide Oval,,3,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Carrara,Metricon Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Docklands,Marvel Stadium,23,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Gabba,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Kardinia Park,GMHBA,46,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,M.C.G.,,-8,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,S.C.G.,,31.91666667,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Subiaco,,-26,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Sydney Showground,GIANTS Stadium ,13,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sydney,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Adelaide Oval,,6,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Carrara,Metricon Stadium,-3,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Docklands,Marvel Stadium,-5.4,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Gabba,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,M.C.G.,,-30.5,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,S.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Subiaco,,17.33333333,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Sydney Showground,GIANTS Stadium ,-44,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2017,West Coast,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Adelaide Oval,,-59,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Carrara,Metricon Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Cazaly's Stadium,,54,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Docklands,Marvel Stadium,1.181818182,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Eureka Stadium,Mars Stadium,-17,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Gabba,,14,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Kardinia Park,GMHBA,-23,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,M.C.G.,,17,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Manuka Oval,UNSW Canberra Oval,-2,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,S.C.G.,,-46,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Subiaco,,-12,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Sydney Showground,GIANTS Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Western Bulldogs,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Adelaide Oval,,10.91666667,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Carrara,Metricon Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Docklands,Marvel Stadium,47,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Gabba,,5,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,M.C.G.,,-51.5,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Manuka Oval,UNSW Canberra Oval,-14,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Perth Stadium,Optus Stadium ,-3,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,S.C.G.,,10,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Subiaco,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Sydney Showground,GIANTS Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Traeger Park,TIO Traeger Park Oval,-91,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Adelaide,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Adelaide Oval,,-5,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Carrara,Metricon Stadium,4,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Docklands,Marvel Stadium,-31,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Gabba,,-1.636363636,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Kardinia Park,GMHBA,-42,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,M.C.G.,,-93,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Perth Stadium,Optus Stadium ,55,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,S.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Subiaco,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Sydney Showground,GIANTS Stadium ,-34,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Brisbane Lions,York Park,UTS,33,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Adelaide Oval,,-55,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Bellerive Oval,Blundstone Arena,-86,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Carrara,Metricon Stadium,35,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Docklands,Marvel Stadium,-59.25,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Gabba,,-65,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Kardinia Park,GMHBA,-28,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,M.C.G.,,-28.14285714,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Perth Stadium,Optus Stadium ,-29,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,S.C.G.,,-30,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Subiaco,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Sydney Showground,GIANTS Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carlton,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Adelaide Oval,,48,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Carrara,Metricon Stadium,39,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Docklands,Marvel Stadium,31.33333333,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Gabba,,7,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,M.C.G.,,11.52941176,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Perth Stadium,Optus Stadium ,-3.5,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,S.C.G.,,-2,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Subiaco,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Sydney Showground,GIANTS Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Collingwood,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Adelaide Oval,,22,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Carrara,Metricon Stadium,44,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Docklands,Marvel Stadium,13.625,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Gabba,,22,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,M.C.G.,,-18.75,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Perth Stadium,Optus Stadium ,6,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,S.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Subiaco,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Sydney Showground,GIANTS Stadium ,35,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Essendon,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Adelaide Oval,,-50,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Carrara,Metricon Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Docklands,Marvel Stadium,14,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Gabba,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Kardinia Park,GMHBA,-133,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,M.C.G.,,-69,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Manuka Oval,UNSW Canberra Oval,-31,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Marrara Oval,TIO Stadium ,-54,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Perth Stadium,Optus Stadium ,-3.692307692,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,S.C.G.,,-59,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Subiaco,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Sydney Showground,GIANTS Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fremantle,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Adelaide Oval,,9.5,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Carrara,Metricon Stadium,85,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Docklands,Marvel Stadium,-2,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Gabba,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Kardinia Park,GMHBA,48.33333333,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,M.C.G.,,-9,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Perth Stadium,Optus Stadium ,-15,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,S.C.G.,,12,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Subiaco,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Sydney Showground,GIANTS Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Geelong,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Adelaide Oval,,-48,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Carrara,Metricon Stadium,-40.42857143,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Cazaly's Stadium,,16,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Docklands,Marvel Stadium,-1.5,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Eureka Stadium,Mars Stadium,-9,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Gabba,,-32,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Jiangwan Stadium,,-40,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Kardinia Park,GMHBA,-102,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,M.C.G.,,-96,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Perth Stadium,Optus Stadium ,-54,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,S.C.G.,,24,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Subiaco,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Sydney Showground,GIANTS Stadium ,-108,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gold Coast,York Park,UTS,-53,,,,,,,,,,,,,,,,,,,,,,,,
2018,Greater Western Sydney,Adelaide Oval,,19,,,,,,,,,,,,,,,,,,,,,,,,
2018,Greater Western Sydney,Bellerive Oval,Blundstone Arena,-43,,,,,,,,,,,,,,,,,,,,,,,,
2018,Greater Western Sydney,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Greater Western Sydney,Carrara,Metricon Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Greater Western Sydney,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Greater Western Sydney,Docklands,Marvel Stadium,52.5,,,,,,,,,,,,,,,,,,,,,,,,
2018,Greater Western Sydney,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Greater Western Sydney,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Greater Western Sydney,Gabba,,27,,,,,,,,,,,,,,,,,,,,,,,,
2018,Greater Western Sydney,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
