Year,Round,Date,Team,Score,Margin,WinLoss,Team 2,Average Height Team 1,Average Age Team 1,Average Height Team 2,Average Age Team 2,Height Differential,Age Differential
2018,R4,14-Apr-18,Brisbane Lions,17,-93,L,Richmond,188.0454545,24.1879203,185.7272727,25.75840598,2.318181818,-1.570485679
2018,R5,22-Apr-18,Brisbane Lions,71,-5,L,Gold Coast,188.4545455,24.03511831,187.7272727,24.59041096,0.727272727,-0.555292653
2018,R6,28-Apr-18,Brisbane Lions,43,-34,L,Greater Western Sydney,189.3181818,23.64097136,189.4090909,25.40622665,-0.090909091,-1.765255293
2018,R7,6-May-18,Brisbane Lions,114,-7,L,Collingwood,189.4090909,24.27733499,188.8181818,25.03985056,0.590909091,-0.762515567
2018,R8,12-May-18,Brisbane Lions,93,-14,L,Western Bulldogs,189.2272727,24.42428394,186.2727273,22.58493151,2.954545455,1.839352428
2018,R9,20-May-18,Brisbane Lions,129,56,W,Hawthorn,189.2272727,24.44620174,186.6363636,25.7641345,2.590909091,-1.317932752
2018,R10,26-May-18,Brisbane Lions,49,-18,L,Sydney,189.2272727,24.4626401,185.8181818,25.31843088,3.409090909,-0.855790785
2018,R11,3-Jun-18,Brisbane Lions,87,-54,L,North Melbourne,188.5,24.4120797,187.7272727,25.62577833,0.772727273,-1.21369863
2018,R12,10-Jun-18,Brisbane Lions,62,-22,L,Essendon,189.1818182,24.04283935,186.1363636,25.59551681,3.045454545,-1.55267746
2018,R14,23-Jun-18,Brisbane Lions,82,-27,L,Greater Western Sydney,189.4090909,24.20273973,190.6363636,25.34669988,-1.227272727,-1.143960149
2018,R15,1-Jul-18,Brisbane Lions,119,55,W,Fremantle,189.0454545,24.69277709,185.9090909,24.10174346,3.136363636,0.591033624
2018,R16,7-Jul-18,Brisbane Lions,120,65,W,Carlton,189.0454545,24.70921544,187.5909091,24.37920299,1.454545455,0.330012453
2018,R17,14-Jul-18,Brisbane Lions,98,33,W,Hawthorn,188.9545455,24.12901619,186.1363636,26.04296389,2.818181818,-1.913947696
2018,R18,21-Jul-18,Brisbane Lions,88,-5,L,Adelaide,188.9545455,24.14819427,187.0909091,25.57721046,1.863636364,-1.429016189
2018,R19,28-Jul-18,Brisbane Lions,78,-42,L,Geelong,189.4545455,24.68455791,188.2727273,25.87833126,1.181818182,-1.19377335
2018,R20,4-Aug-18,Brisbane Lions,104,-3,L,North Melbourne,189.3181818,24.58879203,187.9090909,25.75392279,1.409090909,-1.16513076
2018,R21,11-Aug-18,Brisbane Lions,73,-31,L,Collingwood,189.6818182,24.44122042,189,25.12179328,0.681818182,-0.680572852
2018,R22,18-Aug-18,Brisbane Lions,78,4,W,Gold Coast,188.5909091,24.3633873,187,23.87932752,1.590909091,0.484059776
2018,R23,26-Aug-18,Brisbane Lions,72,-26,L,West Coast,189.3636364,24.57496887,187.8636364,25.59763387,1.5,-1.022665006
2017,R1,25-Mar-17,Brisbane Lions,98,2,W,Gold Coast,188.5909091,24.22129514,188.4545455,23.78356164,0.136363636,0.437733499
2017,R2,1-Apr-17,Brisbane Lions,84,-27,L,Essendon,189.0454545,24.46774595,186.1363636,25.78468244,2.909090909,-1.316936488
2017,R3,9-Apr-17,Brisbane Lions,76,-31,L,St Kilda,189.6818182,23.7501868,188.3636364,25.10498132,1.318181818,-1.354794521
2017,R4,16-Apr-17,Brisbane Lions,67,-52,L,Richmond,189.1363636,23.71046077,186.3181818,24.4501868,2.818181818,-0.739726027
2017,R5,22-Apr-17,Brisbane Lions,90,-32,L,Western Bulldogs,188.4090909,23.53611457,188.0909091,25.04072229,0.318181818,-1.504607721
2017,R6,29-Apr-17,Brisbane Lions,67,-83,L,Port Adelaide,189.5909091,23.54283935,188.0909091,24.87571606,1.5,-1.332876712
2017,R7,7-May-17,Brisbane Lions,81,-54,L,Sydney,189.5454545,23.32503113,188,24.57073474,1.545454545,-1.245703611
2017,R8,13-May-17,Brisbane Lions,75,-38,L,Hawthorn,189.7272727,23.75043587,187.4090909,26.84333748,2.318181818,-3.092901619
2017,R9,20-May-17,Brisbane Lions,60,-80,L,Adelaide,189.8636364,23.45516812,187.0454545,24.84346202,2.818181818,-1.388293898
2017,R10,28-May-17,Brisbane Lions,84,-45,L,Collingwood,190.4090909,22.90821918,187.5454545,25.42627646,2.863636364,-2.518057285
2017,R12,10-Jun-17,Brisbane Lions,121,57,W,Fremantle,189.7727273,23.47098381,187.3181818,24.73287671,2.454545455,-1.261892902
2017,R13,17-Jun-17,Brisbane Lions,81,-40,L,Port Adelaide,189.7727273,23.49016189,187.5454545,25.1867995,2.227272727,-1.696637609
2017,R14,24-Jun-17,Brisbane Lions,86,-60,L,Greater Western Sydney,189.5,23.40946451,189.3636364,25.301868,0.136363636,-1.892403487
2017,R15,2-Jul-17,Brisbane Lions,90,8,W,Essendon,189.9545455,23.30635118,186.6363636,25.34956413,3.318181818,-2.043212951
2017,R16,8-Jul-17,Brisbane Lions,78,-85,L,Geelong,190.3636364,23.56276463,191.5454545,25.97534247,-1.181818182,-2.412577833
2017,R17,16-Jul-17,Brisbane Lions,81,-31,L,Richmond,189.5454545,23.0882939,186.9090909,24.72092154,2.636363636,-1.632627646
2017,R18,23-Jul-17,Brisbane Lions,112,30,W,Carlton,189.2272727,23.0611457,189.0454545,23.926401,0.181818182,-0.865255293
2017,R19,30-Jul-17,Brisbane Lions,45,-68,L,West Coast,190.0909091,22.96400996,187.6818182,26.26948941,2.409090909,-3.305479452
2017,R20,5-Aug-17,Brisbane Lions,89,-14,L,Western Bulldogs,189.8636364,22.99763387,187,24.73250311,2.863636364,-1.73486924
2017,R21,12-Aug-17,Brisbane Lions,142,58,W,Gold Coast,189.2727273,23.64458281,186.5454545,23.09651308,2.727272727,0.548069738
2017,R22,20-Aug-17,Brisbane Lions,91,-13,L,Melbourne,189.5,23.61830635,187.6363636,24.91843088,1.863636364,-1.300124533
2017,R23,26-Aug-17,Brisbane Lions,79,-51,L,North Melbourne,188.5454545,23.63785803,187.7727273,25.19315068,0.772727273,-1.555292653
2016,R1,27-Mar-16,Brisbane Lions,102,-64,L,West Coast,189.1363636,23.61382316,189.0454545,25.77384807,0.090909091,-2.160024907
2016,R2,2-Apr-16,Brisbane Lions,83,-34,L,North Melbourne,187.7727273,24.1633873,188.0454545,27.83325031,-0.272727273,-3.669863014
2016,R3,10-Apr-16,Brisbane Lions,56,-69,L,Geelong,187.9090909,23.92801993,190.1363636,25.67957659,-2.227272727,-1.751556663
2016,R4,16-Apr-16,Brisbane Lions,107,13,W,Gold Coast,187.4545455,24.20759651,187.3181818,24.45579078,0.136363636,-0.248194271
2016,R5,23-Apr-16,Brisbane Lions,67,-53,L,Western Bulldogs,187.3636364,24.41955168,187.5,25.10261519,-0.136363636,-0.683063512
2016,R6,1-May-16,Brisbane Lions,94,-3,L,Sydney,187.2727273,24.36936488,186.4090909,24.8516812,0.863636364,-0.482316314
2016,R7,8-May-16,Brisbane Lions,59,-77,L,Port Adelaide,188.2727273,24.10249066,187.5,24.57073474,0.772727273,-0.468244085
2016,R8,14-May-16,Brisbane Lions,65,-78,L,Collingwood,186.7727273,24.56662516,189.5454545,24.56288917,-2.772727273,0.00373599
2016,R9,22-May-16,Brisbane Lions,68,-63,L,Melbourne,188.2727273,24.00448319,186.5909091,23.1615193,1.681818182,0.842963885
2016,R10,28-May-16,Brisbane Lions,87,-48,L,Hawthorn,188.5,24.09651308,187.0909091,26.78393524,1.409090909,-2.687422167
2016,R11,4-Jun-16,Brisbane Lions,64,-38,L,Carlton,188.3636364,24.30684932,189.3181818,25.59140722,-0.954545455,-1.284557908
2016,R12,11-Jun-16,Brisbane Lions,64,-83,L,Fremantle,188.9090909,24.17708593,187.2727273,25.17110834,1.636363636,-0.994022416
2016,R13,18-Jun-16,Brisbane Lions,82,-49,L,West Coast,188.7727273,24.08368618,188.3636364,26.33225405,0.409090909,-2.24856787
2016,R14,25-Jun-16,Brisbane Lions,75,-42,L,Richmond,190.1818182,23.37073474,187.4090909,25.08144458,2.772727273,-1.710709838
2016,R16,9-Jul-16,Brisbane Lions,113,-26,L,Gold Coast,189.0454545,23.54122042,187.7727273,24.21955168,1.272727273,-0.678331258
2016,R17,17-Jul-16,Brisbane Lions,67,-79,L,Greater Western Sydney,189.3636364,23.00784558,188.7727273,24.84794521,0.590909091,-1.840099626
2016,R18,24-Jul-16,Brisbane Lions,128,37,W,Essendon,189.4545455,23.46313823,188.0454545,24.20199253,1.409090909,-0.738854296
2016,R19,30-Jul-16,Brisbane Lions,79,-94,L,Port Adelaide,189.4090909,23.23798257,187.3181818,24.56849315,2.090909091,-1.330510585
2016,R20,6-Aug-16,Brisbane Lions,39,-138,L,Adelaide,189.5454545,23.09128269,187.4545455,24.66961395,2.090909091,-1.578331258
2016,R21,13-Aug-16,Brisbane Lions,99,4,W,Carlton,190.5909091,23.55803238,189.8181818,25.12079701,0.772727273,-1.562764633
2016,R22,21-Aug-16,Brisbane Lions,69,-60,L,Geelong,189.6818182,23.78430884,190.4545455,26.37061021,-0.772727273,-2.58630137
2016,R23,28-Aug-16,Brisbane Lions,103,-58,L,St Kilda,189.5454545,23.6856787,187.4090909,25.75193026,2.136363636,-2.066251557
2015,R1,4-Apr-15,Brisbane Lions,74,-12,L,Collingwood,186.6818182,23.89601494,187.9090909,24.22017435,-1.227272727,-0.324159402
2015,R2,12-Apr-15,Brisbane Lions,51,-82,L,North Melbourne,187.0909091,23.96961395,187.3636364,26.99364882,-0.272727273,-3.024034869
2015,R3,18-Apr-15,Brisbane Lions,58,-79,L,Richmond,187.0454545,23.69352428,187.7272727,25.47023661,-0.681818182,-1.776712329
2015,R4,26-Apr-15,Brisbane Lions,65,-53,L,West Coast,186.9090909,23.13250311,188.8636364,24.70759651,-1.954545455,-1.5750934
2015,R5,2-May-15,Brisbane Lions,54,-64,L,Gold Coast,187.5,23.67023661,186.5909091,22.33387298,0.909090909,1.336363636
2015,R6,10-May-15,Brisbane Lions,84,9,W,Carlton,188.0909091,23.37745953,188.9545455,24.81706102,-0.863636364,-1.439601494
2015,R7,17-May-15,Brisbane Lions,102,37,W,Port Adelaide,188.0909091,23.20622665,187.2272727,25.55193026,0.863636364,-2.345703611
2015,R8,24-May-15,Brisbane Lions,78,-58,L,Essendon,187.6363636,23.15031133,188.6363636,26.35853051,-1,-3.208219178
2015,R9,31-May-15,Brisbane Lions,86,-22,L,St Kilda,186.7272727,23.65902864,186.9090909,24.32789539,-0.181818182,-0.66886675
2015,R10,7-Jun-15,Brisbane Lions,67,-30,L,Greater Western Sydney,188.0909091,23.04209215,187.5454545,23.44184309,0.545454545,-0.399750934
2015,R12,20-Jun-15,Brisbane Lions,74,-72,L,Western Bulldogs,187.6818182,23.76450809,188.3181818,23.89875467,-0.636363636,-0.134246575
2015,R13,27-Jun-15,Brisbane Lions,69,-13,L,Adelaide,187.7727273,23.53337484,186.6818182,25.00460772,1.090909091,-1.471232877
2015,R14,5-Jul-15,Brisbane Lions,48,-36,L,Fremantle,188.1363636,23.34321295,188.1818182,26.67907846,-0.045454545,-3.335865504
2015,R15,12-Jul-15,Brisbane Lions,49,-21,L,Sydney,188.6363636,23.87222914,187.2727273,26.31917808,1.363636364,-2.446948941
2015,R16,19-Jul-15,Brisbane Lions,36,-24,L,Melbourne,188.4545455,24.45778331,187.1818182,24.25205479,1.272727273,0.205728518
2015,R17,25-Jul-15,Brisbane Lions,38,-72,L,North Melbourne,188.8636364,23.96886675,187.6363636,26.7618929,1.227272727,-2.793026152
2015,R18,1-Aug-15,Brisbane Lions,57,-56,L,Geelong,188.9090909,24.11531756,189.7727273,25.68953923,-0.863636364,-1.574221669
2015,R19,8-Aug-15,Brisbane Lions,100,-14,L,Gold Coast,188.0909091,24.0996264,187.6818182,23.301868,0.409090909,0.797758406
2015,R20,15-Aug-15,Brisbane Lions,131,64,W,Carlton,188.5909091,24.15180573,188.1363636,24.93723537,0.454545455,-0.785429639
2015,R21,22-Aug-15,Brisbane Lions,44,-87,L,Adelaide,188.3636364,24.07023661,187,24.88630137,1.363636364,-0.816064757
2015,R22,29-Aug-15,Brisbane Lions,62,-72,L,Hawthorn,188.2272727,23.60610212,188.0909091,26.27559153,0.136363636,-2.669489415
2015,R23,5-Sep-15,Brisbane Lions,130,8,W,Western Bulldogs,187.5454545,23.73374844,187.2272727,23.4641345,0.318181818,0.269613948
2014,R1,22-Mar-14,Brisbane Lions,91,-48,L,Hawthorn,187.8181818,24.03163138,186.4545455,25.63872976,1.363636364,-1.607098381
2014,R2,30-Mar-14,Brisbane Lions,68,-25,L,Geelong,188.3181818,24.11905355,189.8181818,26.03175592,-1.5,-1.912702366
2014,R3,5-Apr-14,Brisbane Lions,61,-53,L,Gold Coast,188.3181818,24.11867995,188.0909091,23.2256538,0.227272727,0.893026152
2014,R4,12-Apr-14,Brisbane Lions,46,-113,L,Port Adelaide,188.2727273,23.67633873,188.0909091,24.46064757,0.181818182,-0.784308842
2014,R5,17-Apr-14,Brisbane Lions,63,-43,L,Richmond,188.5454545,23.39041096,187.4090909,24.63499377,1.136363636,-1.244582814
2014,R6,25-Apr-14,Brisbane Lions,82,3,W,St Kilda,187.9090909,23.77135741,187.1363636,24.56089664,0.772727273,-0.789539228
2014,R7,3-May-14,Brisbane Lions,44,-79,L,Sydney,187.4545455,23.3007472,186.3181818,26.18505604,1.136363636,-2.884308842
2014,R8,10-May-14,Brisbane Lions,57,-8,L,Essendon,188.2727273,23.73474471,189.0454545,25.18991283,-0.772727273,-1.45516812
2014,R9,17-May-14,Brisbane Lions,38,-87,L,North Melbourne,188.5454545,23.08742217,186.8636364,25.94545455,1.681818182,-2.858032379
2014,R11,31-May-14,Brisbane Lions,98,7,W,Carlton,187.2272727,23.95392279,188.2272727,25.71033624,-1,-1.75641345
2014,R12,7-Jun-14,Brisbane Lions,95,8,W,Western Bulldogs,186.9090909,24.18281445,187.8181818,25.27048568,-0.909090909,-1.087671233
2014,R13,14-Jun-14,Brisbane Lions,80,-45,L,Greater Western Sydney,187,23.76400996,187.4545455,22.85193026,-0.454545455,0.912079701
2014,R14,21-Jun-14,Brisbane Lions,22,-83,L,Fremantle,187.7727273,23.50697385,187.6363636,26.70386052,0.136363636,-3.196886675
2014,R15,28-Jun-14,Brisbane Lions,70,4,W,North Melbourne,187.4545455,23.96911582,186.3181818,25.4237858,1.136363636,-1.454669988
2014,R16,5-Jul-14,Brisbane Lions,54,-25,L,Richmond,187.5909091,23.77061021,187.0909091,24.91270237,0.5,-1.142092154
2014,R17,12-Jul-14,Brisbane Lions,64,-12,L,West Coast,187.5454545,23.71656289,189.0909091,24.42229141,-1.545454545,-0.705728518
2014,R18,26-Jul-14,Brisbane Lions,110,54,W,Gold Coast,187.3636364,23.86998755,188.8181818,22.39016189,-1.454545455,1.479825654
2014,R19,3-Aug-14,Brisbane Lions,74,23,W,Melbourne,187.3636364,23.89190535,186.4545455,24.49028643,0.909090909,-0.598381071
2014,R20,10-Aug-14,Brisbane Lions,63,-105,L,Adelaide,188.6363636,23.150934,186.7272727,24.18069738,1.909090909,-1.029763387
2014,R21,16-Aug-14,Brisbane Lions,123,67,W,Collingwood,188.2727273,23.3381071,188.5454545,24.75292653,-0.272727273,-1.414819427
2014,R22,24-Aug-14,Brisbane Lions,48,-58,L,Fremantle,187.6818182,23.873599,187.9090909,26.19190535,-0.227272727,-2.318306351
2014,R23,30-Aug-14,Brisbane Lions,81,-62,L,Geelong,189.0909091,23.0362391,189.1818182,25.71506849,-0.090909091,-2.67882939
2013,R1,30-Mar-13,Brisbane Lions,59,-68,L,Western Bulldogs,187.4090909,24.5988792,188.1818182,24.94458281,-0.772727273,-0.345703611
2013,R2,6-Apr-13,Brisbane Lions,77,-19,L,Adelaide,186.9545455,24.65952677,185.6818182,25.07210461,1.272727273,-0.412577833
2013,R3,13-Apr-13,Brisbane Lions,94,2,W,Gold Coast,187.1818182,24.69402242,188.5,23.19003736,-1.318181818,1.503985056
2013,R4,21-Apr-13,Brisbane Lions,62,-63,L,North Melbourne,187.4090909,24.51232877,187.7727273,24.69800747,-0.363636364,-0.185678705
2013,R5,28-Apr-13,Brisbane Lions,122,28,W,Melbourne,188.0909091,23.91531756,186.9545455,24.58742217,1.136363636,-0.672104608
2013,R6,5-May-13,Brisbane Lions,55,-60,L,Sydney,188.4545455,23.86400996,186.3636364,26.48443337,2.090909091,-2.620423412
2013,R7,11-May-13,Brisbane Lions,82,-26,L,West Coast,187.2272727,24.90286426,189.3636364,24.85180573,-2.136363636,0.051058531
2013,R8,18-May-13,Brisbane Lions,96,10,W,Essendon,188.0454545,25.29750934,189.1818182,24.78804483,-1.136363636,0.509464508
2013,R9,25-May-13,Brisbane Lions,85,-13,L,Carlton,187.5909091,24.89066002,188.1363636,25.4381071,-0.545454545,-0.547447073
2013,R10,31-May-13,Brisbane Lions,51,-49,L,Collingwood,188.3181818,23.92391034,185.1363636,25.50435866,3.181818182,-1.580448319
2013,R12,15-Jun-13,Brisbane Lions,46,-40,L,Fremantle,187.8636364,24.23499377,188.0454545,25.42191781,-0.181818182,-1.186924035
2013,R13,23-Jun-13,Brisbane Lions,103,5,W,Geelong,188.1818182,24.90448319,188.8636364,26.3237858,-0.681818182,-1.419302615
2013,R14,30-Jun-13,Brisbane Lions,85,-58,L,Hawthorn,187.9090909,25.19028643,187.8636364,25.7641345,0.045454545,-0.57384807
2013,R15,6-Jul-13,Brisbane Lions,116,33,W,Gold Coast,187.2727273,25.13611457,188.2272727,22.65927771,-0.954545455,2.476836862
2013,R16,13-Jul-13,Brisbane Lions,117,12,W,North Melbourne,187.3636364,24.92864259,187.1363636,25.05541719,0.227272727,-0.126774595
