,,,,,,,,,,,max,100,,,,Rainfall Bins,0,1,10,15,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,Round,Team,Score,Margin,WinLoss,Opposition,Day,Date,Start Time,Venue,Attendance,Rainfall(mm),,Year,,Rainfall,None,Light,Medium,Heavy,,,,Team,Adelaide,Brisbane Lions,Carlton,Collingwood,Essendon,Fremantle,Geelong,Gold Coast,Greater Western Sydney,Hawthorn,Melbourne,North Melbourne,Port Adelaide,Richmond,St Kilda,Sydney,West Coast,Western Bulldogs,,Venue,Adelaide Oval,Bellerive Oval,Blacktown,Carrara,Cazaly's Stadium,Docklands,Eureka Stadium,Football Park,Gabba,Jiangwan Stadium,Kardinia Park,M.C.G.,Manuka Oval,Marrara Oval,Perth Stadium,Riverway Stadium,S.C.G.,Stadium Australia,Subiaco,Sydney Showground,Traeger Park,Wellington,York Park
2019,R3,North Melbourne,71,-16,L,Hawthorn,Sun,7-Apr-19,3:20 PM,M.C.G.,"36,174",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R4,North Melbourne,71,12,W,Adelaide,Sat,13-Apr-19,7:25 PM,Docklands,"17,207",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R5,North Melbourne,58,-58,L,Essendon,Fri,19-Apr-19,4:20 PM,Docklands,"48,278",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R9,North Melbourne,72,-5,L,Sydney,Sat,18-May-19,7:25 PM,Bellerive Oval,"12,799",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R8,North Melbourne,80,-24,L,Geelong,Sun,12-May-19,1:10 PM,Docklands,"21,156",0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R13,North Melbourne,68,-23,L,Greater Western Sydney,Sun,16-Jun-19,3:20 PM,Bellerive Oval,"7,832",0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R6,North Melbourne,72,-16,L,Port Adelaide,Fri,26-Apr-19,7:20 PM,Adelaide Oval,"36,099",0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R20,North Melbourne,86,22,W,Hawthorn,Fri,2-Aug-19,7:50 PM,Docklands,"33,226",0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R12,North Melbourne,99,27,W,Gold Coast,Sat,8-Jun-19,4:35 PM,Carrara,"9,305",1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R15,North Melbourne,81,44,W,Collingwood,Sat,29-Jun-19,7:25 PM,Docklands,"38,801",1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R2,North Melbourne,87,-20,L,Brisbane Lions,Sun,31-Mar-19,1:10 PM,Docklands,"23,100",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R7,North Melbourne,120,58,W,Carlton,Sun,5-May-19,1:10 PM,Docklands,"42,430",2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R10,North Melbourne,115,25,W,Western Bulldogs,Sat,25-May-19,2:10 PM,Docklands,"26,156",2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R11,North Melbourne,99,37,W,Richmond,Fri,31-May-19,7:50 PM,Docklands,"29,326",2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R17,North Melbourne,81,-5,L,Essendon,Sat,13-Jul-19,4:35 PM,Docklands,"45,682",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R22,North Melbourne,144,86,W,Port Adelaide,Sat,17-Aug-19,7:25 PM,Docklands,"17,063",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R21,North Melbourne,14,-55,L,Geelong,Sat,10-Aug-19,7:25 PM,Kardinia Park,"21,664",5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R19,North Melbourne,72,-49,L,West Coast,Sat,27-Jul-19,2:35 PM,Perth Stadium,"54,376",10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R14,Port Adelaide,67,11,W,Geelong,Sat,22-Jun-19,7:10 PM,Adelaide Oval,"37,726",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R16,Port Adelaide,101,57,W,Adelaide,Sat,6-Jul-19,4:05 PM,Adelaide Oval,"50,544",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R18,Port Adelaide,63,-38,L,Richmond,Sat,20-Jul-19,1:45 PM,M.C.G.,"41,642",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R19,Port Adelaide,55,-1,L,Greater Western Sydney,Sat,27-Jul-19,7:10 PM,Adelaide Oval,"27,591",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R23,Port Adelaide,110,43,W,Fremantle,Sun,25-Aug-19,4:10 PM,Adelaide Oval,"27,504",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R3,Port Adelaide,90,-17,L,Brisbane Lions,Sat,6-Apr-19,6:25 PM,Gabba,"19,958",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R4,Port Adelaide,92,-7,L,Richmond,Sat,13-Apr-19,4:05 PM,Adelaide Oval,"38,864",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R9,Port Adelaide,89,38,W,Gold Coast,Sun,19-May-19,12:40 PM,Adelaide Oval,"26,129",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R20,Port Adelaide,126,59,W,Essendon,Sat,3-Aug-19,1:45 PM,Docklands,"42,940",0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R6,Port Adelaide,88,16,W,North Melbourne,Fri,26-Apr-19,7:20 PM,Adelaide Oval,"36,099",0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R7,Port Adelaide,69,-39,L,Collingwood,Fri,3-May-19,7:50 PM,Docklands,"37,559",0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R8,Port Adelaide,68,-20,L,Adelaide,Sat,11-May-19,7:10 PM,Adelaide Oval,"49,675",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R2,Port Adelaide,88,16,W,Carlton,Sat,30-Mar-19,4:40 PM,Adelaide Oval,"41,552",1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R17,Port Adelaide,49,-48,L,Brisbane Lions,Sun,14-Jul-19,4:10 PM,Adelaide Oval,"33,118",3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R22,Port Adelaide,58,-86,L,North Melbourne,Sat,17-Aug-19,7:25 PM,Docklands,"17,063",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R1,Port Adelaide,87,26,W,Melbourne,Sat,23-Mar-19,1:45 PM,M.C.G.,"38,866",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R21,Port Adelaide,103,47,W,Sydney,Sat,10-Aug-19,1:40 PM,Adelaide Oval,"29,568",5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R13,Port Adelaide,79,-21,L,Fremantle,Sat,15-Jun-19,2:35 PM,Perth Stadium,"37,451",8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R10,Port Adelaide,49,-31,L,Hawthorn,Sat,25-May-19,1:45 PM,York Park,"11,637",12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R15,Port Adelaide,41,-25,L,Western Bulldogs,Sat,29-Jun-19,7:10 PM,Adelaide Oval,"25,623",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R5,Port Adelaide,95,42,W,West Coast,Fri,19-Apr-19,6:10 PM,Perth Stadium,"49,290",23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R11,Port Adelaide,139,70,W,St Kilda,Sun,2-Jun-19,12:20 PM,Jiangwan Stadium,"9,412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,GF,Richmond,114,89,W,Greater Western Sydney,Sat,28-Sep-19,2:30 PM,M.C.G.,"100,014",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,PF,Richmond,85,19,W,Geelong,Fri,20-Sep-19,7:50 PM,M.C.G.,"94,423",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,QF,Richmond,112,47,W,Brisbane Lions,Sat,7-Sep-19,7:25 PM,Gabba,"37,478",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R1,Richmond,97,33,W,Carlton,Thu,21-Mar-19,7:25 PM,M.C.G.,"85,016",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R12,Richmond,37,-67,L,Geelong,Fri,7-Jun-19,7:50 PM,M.C.G.,"65,214",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R18,Richmond,101,38,W,Port Adelaide,Sat,20-Jul-19,1:45 PM,M.C.G.,"41,642",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R19,Richmond,98,32,W,Collingwood,Fri,26-Jul-19,7:50 PM,M.C.G.,"78,722",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R2,Richmond,66,-44,L,Collingwood,Thu,28-Mar-19,7:20 PM,M.C.G.,"70,699",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R4,Richmond,99,7,W,Port Adelaide,Sat,13-Apr-19,4:05 PM,Adelaide Oval,"38,864",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R5,Richmond,89,22,W,Sydney,Sat,20-Apr-19,7:25 PM,Docklands,"40,053",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R6,Richmond,85,43,W,Melbourne,Wed,24-Apr-19,7:35 PM,M.C.G.,"72,704",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R8,Richmond,111,25,W,Fremantle,Sun,12-May-19,3:20 PM,Perth Stadium,"42,641",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R9,Richmond,95,36,W,Hawthorn,Sun,19-May-19,3:20 PM,M.C.G.,"64,936",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R22,Richmond,88,6,W,West Coast,Sun,18-Aug-19,1:10 PM,M.C.G.,"57,415",0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R20,Richmond,93,33,W,Melbourne,Sat,3-Aug-19,7:25 PM,M.C.G.,"37,254",0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R7,Richmond,52,-47,L,Western Bulldogs,Sat,4-May-19,7:25 PM,Docklands,"36,151",0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R13,Richmond,68,-33,L,Adelaide,Thu,13-Jun-19,7:20 PM,Adelaide Oval,"40,837",0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R23,Richmond,82,27,W,Brisbane Lions,Sun,25-Aug-19,3:20 PM,M.C.G.,"76,995",1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R17,Richmond,94,27,W,Greater Western Sydney,Sun,14-Jul-19,1:10 PM,M.C.G.,"38,986",1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R3,Richmond,76,-49,L,Greater Western Sydney,Sat,6-Apr-19,4:35 PM,Sydney Showground,"12,697",1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R10,Richmond,73,23,W,Essendon,Sat,25-May-19,7:25 PM,M.C.G.,"80,176",2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R11,Richmond,62,-37,L,North Melbourne,Fri,31-May-19,7:50 PM,Docklands,"29,326",2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R16,Richmond,150,92,W,Gold Coast,Sat,6-Jul-19,2:10 PM,Carrara,"16,031",3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R21,Richmond,73,28,W,Carlton,Sun,11-Aug-19,3:20 PM,M.C.G.,"51,039",6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R15,Richmond,103,33,W,St Kilda,Sun,30-Jun-19,1:10 PM,Docklands,"40,962",7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R13,St Kilda,80,4,W,Gold Coast,Sat,15-Jun-19,1:45 PM,Riverway Stadium,"7,243",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R16,St Kilda,73,-39,L,North Melbourne,Sun,7-Jul-19,3:20 PM,Bellerive Oval,"10,696",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R18,St Kilda,116,27,W,Western Bulldogs,Sun,21-Jul-19,4:40 PM,Docklands,"21,705",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R20,St Kilda,70,-22,L,Adelaide,Sat,3-Aug-19,7:10 PM,Adelaide Oval,"39,984",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R23,St Kilda,64,-45,L,Sydney,Sat,24-Aug-19,1:45 PM,S.C.G.,"33,722",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R3,St Kilda,66,-5,L,Fremantle,Sun,7-Apr-19,3:20 PM,Perth Stadium,"38,227",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R4,St Kilda,74,5,W,Hawthorn,Sun,14-Apr-19,3:20 PM,Docklands,"35,883",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R5,St Kilda,95,40,W,Melbourne,Sat,20-Apr-19,4:35 PM,M.C.G.,"35,558",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R9,St Kilda,71,-41,L,Collingwood,Sat,18-May-19,1:45 PM,M.C.G.,"60,702",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R1,St Kilda,85,1,W,Gold Coast,Sun,24-Mar-19,1:10 PM,Docklands,"20,291",1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R14,St Kilda,59,-56,L,Brisbane Lions,Sat,22-Jun-19,4:35 PM,Docklands,"22,885",1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R2,St Kilda,76,11,W,Essendon,Sat,30-Mar-19,4:35 PM,Docklands,"44,252",2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R17,St Kilda,57,-27,L,Geelong,Sat,13-Jul-19,7:25 PM,Kardinia Park,"24,035",3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R22,St Kilda,68,-10,L,Carlton,Sat,17-Aug-19,1:45 PM,M.C.G.,"51,786",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R6,St Kilda,68,-29,L,Adelaide,Sat,27-Apr-19,4:35 PM,Docklands,"28,404",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R21,St Kilda,72,3,W,Fremantle,Sun,11-Aug-19,1:10 PM,Docklands,"17,715",6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R15,St Kilda,70,-33,L,Richmond,Sun,30-Jun-19,1:10 PM,Docklands,"40,962",7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R10,St Kilda,68,13,W,Carlton,Sun,26-May-19,3:20 PM,Docklands,"35,058",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R19,St Kilda,104,19,W,Melbourne,Sat,27-Jul-19,7:25 PM,Docklands,"22,854",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R8,St Kilda,70,-18,L,West Coast,Sat,11-May-19,7:25 PM,Docklands,"24,246",9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R11,St Kilda,69,-70,L,Port Adelaide,Sun,2-Jun-19,12:20 PM,Jiangwan Stadium,"9,412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R7,St Kilda,70,-44,L,Greater Western Sydney,Sat,4-May-19,1:45 PM,Manuka Oval,"12,633",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R10,Sydney,73,-7,L,Collingwood,Fri,24-May-19,7:50 PM,S.C.G.,"34,649",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R12,Sydney,116,45,W,West Coast,Sun,9-Jun-19,3:20 PM,S.C.G.,"36,640",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R15,Sydney,93,42,W,Gold Coast,Sat,29-Jun-19,4:35 PM,S.C.G.,"26,194",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R17,Sydney,62,-7,L,Carlton,Sat,13-Jul-19,1:45 PM,S.C.G.,"32,570",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R19,Sydney,80,-27,L,Geelong,Sun,28-Jul-19,3:20 PM,S.C.G.,"32,911",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R2,Sydney,62,-26,L,Adelaide,Fri,29-Mar-19,7:50 PM,S.C.G.,"32,575",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R20,Sydney,81,-2,L,Greater Western Sydney,Sat,3-Aug-19,2:10 PM,Sydney Showground,"16,116",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R23,Sydney,109,45,W,St Kilda,Sat,24-Aug-19,1:45 PM,S.C.G.,"33,722",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R3,Sydney,93,19,W,Carlton,Sat,6-Apr-19,1:45 PM,Docklands,"39,290",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R4,Sydney,78,-22,L,Melbourne,Thu,11-Apr-19,7:20 PM,S.C.G.,"26,669",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R5,Sydney,67,-22,L,Richmond,Sat,20-Apr-19,7:25 PM,Docklands,"40,053",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R6,Sydney,79,-41,L,Greater Western Sydney,Sat,27-Apr-19,7:25 PM,S.C.G.,"29,780",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R7,Sydney,81,-22,L,Brisbane Lions,Sat,4-May-19,4:35 PM,Gabba,"20,075",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R8,Sydney,77,5,W,Essendon,Fri,10-May-19,7:50 PM,S.C.G.,"26,502",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R9,Sydney,77,5,W,North Melbourne,Sat,18-May-19,7:25 PM,Bellerive Oval,"12,799",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R11,Sydney,63,-22,L,Geelong,Sat,1-Jun-19,4:35 PM,Kardinia Park,"29,021",0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R14,Sydney,82,19,W,Hawthorn,Fri,21-Jun-19,7:50 PM,S.C.G.,"29,553",0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R16,Sydney,66,-10,L,Essendon,Sat,6-Jul-19,1:45 PM,M.C.G.,"60,199",0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R22,Sydney,95,53,W,Melbourne,Fri,16-Aug-19,7:50 PM,M.C.G.,"23,700",0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R1,Sydney,65,-17,L,Western Bulldogs,Sat,23-Mar-19,7:25 PM,Docklands,"32,303",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R21,Sydney,56,-47,L,Port Adelaide,Sat,10-Aug-19,1:40 PM,Adelaide Oval,"29,568",5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R18,Sydney,51,-1,L,Fremantle,Sat,20-Jul-19,6:10 PM,Perth Stadium,"33,594",13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,EF,West Coast,116,55,W,Essendon,Thu,5-Sep-19,6:10 PM,Perth Stadium,"59,216",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R1,West Coast,58,-44,L,Brisbane Lions,Sat,23-Mar-19,7:20 PM,Gabba,"20,029",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R11,West Coast,133,61,W,Western Bulldogs,Sun,2-Jun-19,3:20 PM,Perth Stadium,"53,195",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R12,West Coast,71,-45,L,Sydney,Sun,9-Jun-19,3:20 PM,S.C.G.,"36,640",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R14,West Coast,106,35,W,Essendon,Thu,20-Jun-19,6:10 PM,Perth Stadium,"52,810",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R17,West Coast,77,-1,L,Collingwood,Fri,12-Jul-19,6:10 PM,Perth Stadium,"56,251",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R18,West Coast,91,13,W,Melbourne,Sun,21-Jul-19,2:50 PM,Traeger Park,"7,164",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R2,West Coast,104,52,W,Greater Western Sydney,Sat,30-Mar-19,5:10 PM,Perth Stadium,"54,985",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R21,West Coast,90,10,W,Adelaide,Sun,11-Aug-19,3:20 PM,Perth Stadium,"54,994",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R3,West Coast,98,22,W,Collingwood,Sat,6-Apr-19,7:25 PM,M.C.G.,"60,878",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
